codigo_region,nombre_region,codigo_provincia,nombre_provincia,codigo_comuna,nombre_comuna,poblacion,pobreza_personas,pobreza_porcentaje,pobreza_porcentaje_inf,pobreza_porcentaje_sup,presencia_de_la_comuna_en_la_muestra_casen,tipo_de_estimacion_sae
8,Biobío,83,Biobío,8308,Quilaco,4180,1082.469414626454,0.2589639747910177,0.2125736442069288,0.3053543053751067,Sí,Directa y Sintética (Fay-Herriot)
8,Biobío,83,Biobío,8309,Quilleco,9987,1994.229586310533,0.1996825459407763,0.1558017684088437,0.2435633234727088,Sí,Directa y Sintética (Fay-Herriot)
8,Biobío,83,Biobío,8310,San Rosendo,3548,752.9691338537889,0.2122235439272235,0.1604466066751799,0.2640004811792671,Sí,Sintética
8,Biobío,83,Biobío,8311,Santa Bárbara,14685,3453.306079840792,0.2351587388383243,0.184691877190694,0.2856256004859545,Sí,Directa y Sintética (Fay-Herriot)
8,Biobío,83,Biobío,8312,Tucapel,15449,3421.575001563165,0.2214755001335468,0.1782406614286251,0.2647103388384685,Sí,Directa y Sintética (Fay-Herriot)
8,Biobío,83,Biobío,8313,Yumbel,22223,5280.113898144273,0.2375968095281588,0.1910718494118708,0.2841217696444467,Sí,Directa y Sintética (Fay-Herriot)
8,Biobío,83,Biobío,8314,Alto Biobío,6798,2800.356194454372,0.4119382457273274,0.3370825896100639,0.4867939018445909,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9101,Temuco,310144,74927.0441081355,0.2415879207985178,0.2160526618370726,0.267123179759963,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9102,Carahue,25512,10352.1898389835,0.4057772749679955,0.350387922720655,0.4611666272153361,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9103,Cunco,18073,5959.41378900095,0.3297412598351657,0.2779986805713452,0.3814838390989862,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9104,Curarrehue,7882,2332.139688859547,0.2958817164247078,0.2374525542984778,0.3543108785509377,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9105,Freire,25477,8004.721630473497,0.3141940428807747,0.264373949384609,0.3640141363769404,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9106,Galvarino,12555,5356.422374794476,0.4266365889919933,0.3634144559717297,0.4898587220122569,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9107,Gorbea,15060,4764.902153904127,0.3163945653322793,0.2571762263545444,0.3756129043100143,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9108,Lautaro,41973,11471.75765181545,0.2733127880260036,0.2287153862439383,0.3179101898080688,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9109,Loncoche,24773,7493.539671353038,0.3024881795242013,0.2549622695618877,0.3500140894865149,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9110,Melipeuco,6326,2066.459647248976,0.3266613416454278,0.2689673223471907,0.3843553609436648,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9111,Nueva Imperial,34173,11969.12343802416,0.3502508833881766,0.2986375517554263,0.4018642150209268,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9112,Padre Las Casas,85670,25277.6393749089,0.2950582394643271,0.2537525895323931,0.3363638893962611,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9113,Perquenco,7272,2228.805623255431,0.3064914223398557,0.2549432607175335,0.3580395839621779,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9114,Pitrufquén,26653,7582.7260480339,0.2844980320426931,0.2370363058576404,0.3319597582277458,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9115,Pucón,30790,6699.777563879971,0.2175958935979205,0.1667176319418174,0.2684741552540235,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9116,Saavedra,12646,6349.000623376957,0.5020560353769538,0.4447000139888668,0.5594120567650407,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9117,Teodoro Schmidt,15742,6453.847190575157,0.4099763175311369,0.3529672554637046,0.4669853795985692,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9118,Toltén,9916,3732.916058428913,0.3764538179133636,0.3192738558979527,0.4336337799287744,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9119,Vilcún,32948,10339.21093412679,0.3138039011207597,0.2640135884423277,0.3635942137991918,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9120,Villarrica,60815,14528.38460203364,0.238894756261344,0.2002022543952398,0.2775872581274483,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,91,Cautín,9121,Cholchol,12673,5149.169940948957,0.4063102612600771,0.3462296482209614,0.4663908742991929,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9201,Angol,56845,13236.81733386324,0.2328580760640908,0.1875225305710824,0.2781936215570991,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9202,Collipulli,26591,8166.925725327458,0.3071311994782994,0.2563141012746858,0.3579482976819129,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9203,Curacautín,18205,5241.134630093846,0.2878953380990852,0.2362889099804666,0.3395017662177038,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9204,Ercilla,8386,2711.296140703519,0.32331220375668,0.2651911416399904,0.3814332658733697,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9205,Lonquimay,11114,4473.752217087701,0.4025330409472468,0.3462048202825752,0.4588612616119184,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9206,Los Sauces,7470,2133.710162687717,0.2856372373075927,0.2323969468834596,0.3388775277317257,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9207,Lumaco,9898,3517.383153056979,0.3553630180902181,0.2976959914566232,0.4130300447238131,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9208,Purén,12096,4341.385276130742,0.3589108197859409,0.3054862063694559,0.4123354332024259,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9209,Renaico,11015,2544.736684861801,0.2310246649897232,0.1807900963469971,0.2812592336324493,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9210,Traiguén,19237,6059.31224471411,0.3149821824980044,0.2630031419289892,0.3669612230670196,Sí,Directa y Sintética (Fay-Herriot)
9,La Araucanía,92,Malleco,9211,Victoria,35545,10010.58512336691,0.2816313158915996,0.2328532852570796,0.3304093465261196,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,281914,41499.96236169301,0.1472078802815504,0.1270712891229542,0.1673444714401467,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10102,Calbuco,37686,7257.288153060056,0.1925725243607721,0.1468032674210136,0.2383417813005305,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10103,Cochamó,3932,883.4485298226924,0.2246817217249981,0.1639533429764823,0.2854101004735138,No,Sintética
10,Los Lagos,101,Llanquihue,10104,Fresia,12555,2680.804113637756,0.2135248198835329,0.1704890627067463,0.2565605770603195,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10105,Frutillar,20866,2433.314508529366,0.1166162421417313,0.08197011980502023,0.1512623644784424,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10106,Los Muermos,17833,3896.547151858196,0.2185020552828013,0.1681169418693116,0.2688871686962911,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10107,Llanquihue,18880,2394.823393549727,0.1268444594041169,0.08934555113039563,0.1643433676778382,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10108,Maullín,14724,3702.981466640191,0.2514929004781439,0.1907274798576172,0.3122583210986706,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,51566,5345.301261872117,0.103659412439827,0.07578063618313566,0.1315381886965183,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10201,Castro,48818,8192.518006850378,0.1678175674310783,0.1255894440858945,0.210045690776262,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10202,Ancud,42510,7694.110540621903,0.180995307942176,0.138423372088951,0.223567243795401,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10203,Chonchi,16291,2461.078966008803,0.1510698524343995,0.1068949606893196,0.1952447441794795,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,4139,733.7720077059719,0.1772824372326581,0.1264232105072534,0.2281416639580628,Sí,Sintética
10,Los Lagos,102,Chiloé,10205,Dalcahue,15489,3029.931801215739,0.1956182969343237,0.1471798801791184,0.244056713689529,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10206,Puqueldón,4182,891.3558328903486,0.2131410408633067,0.1585246903581176,0.2677573913684957,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10207,Queilén,5542,1254.895815623345,0.2264337451503691,0.1664655231937192,0.286401967107019,Sí,Sintética
10,Los Lagos,102,Chiloé,10208,Quellón,30188,5117.991983438733,0.1695372990406364,0.1237118214913323,0.2153627765899406,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,102,Chiloé,10209,Quemchi,8754,1809.098076458417,0.2066595929241966,0.1504745395163572,0.2628446463320361,Sí,Sintética
10,Los Lagos,102,Chiloé,10210,Quinchao,8169,1641.155071882773,0.2009003638000701,0.1525731881963668,0.2492275394037735,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10301,Osorno,176533,30097.93533896684,0.1704946686396699,0.1434056422893246,0.1975836949900152,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10302,Puerto Octay,9046,1183.264846123288,0.1308053113114402,0.09141754719337546,0.170193075429505,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10303,Purranque,20953,3603.125121005464,0.171962254617738,0.1278805830586229,0.2160439261768531,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10304,Puyehue,11824,1927.749177473873,0.1630369737376415,0.1205301739542305,0.2055437735210525,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10305,Río Negro,14067,2546.996247152697,0.1810617933569842,0.1368998789471875,0.225223707766781,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,7407,2140.296881756844,0.28895597161561293,0.2343338002633795,0.3435781429678463,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,103,Osorno,10307,San Pablo,10537,2211.439754060467,0.2098737547746481,0.1592856300828436,0.2604618794664526,Sí,Directa y Sintética (Fay-Herriot)
10,Los Lagos,104,Palena,10401,Chaitén,5083,843.687081569863,0.1659821132342835,0.1152658944925893,0.2166983319759777,No,Sintética
10,Los Lagos,104,Palena,10402,Futaleufú,2927,506.9031485921744,0.1731818068302612,0.1183930896835234,0.227970523976999,No,Sintética
10,Los Lagos,104,Palena,10403,Hualaihué,9590,2351.882158310108,0.2452431864765493,0.1818687452383133,0.3086176277147852,No,Sintética
10,Los Lagos,104,Palena,10404,Palena,1829,238.7548853311628,0.1305384829585363,0.080044405011615,0.1810325609054575,No,Sintética
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,62099,8504.140250183083,0.1369448823682037,0.1230537611635207,0.1508360035728868,Sí,Directa y Sintética (Fay-Herriot)
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,909,136.8725741453586,0.1505748890487994,0.09096749141337615,0.2101822866842226,Sí,Sintética
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,25173,3414.090477219522,0.1356250934421611,0.1135920611308102,0.1576581257535121,Sí,Directa y Sintética (Fay-Herriot)
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,5876,972.0476834630969,0.1654267670971914,0.1269658207328076,0.2038877134615753,Sí,Directa y Sintética (Fay-Herriot)
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11203,Guaitecas,1612,292.7983049429886,0.1816366655973875,0.1186629762188056,0.2446103549759694,No,Sintética
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11301,Cochrane,3748,506.4496082709624,0.1351252956966282,0.08178024262365152,0.1884703487696048,Sí,Sintética
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11302,O'Higgins,677,72.362538638175,0.1068870585497415,0.04304467739641403,0.170729439703069,No,Sintética
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11303,Tortel,582,129.7411758361739,0.2229229825363812,0.1425363576287376,0.3033096074440249,Sí,Sintética
11,Aysén del General Carlos Ibáñez del Campo,114,General Carrera,11401,Chile Chico,5159,929.8251283155672,0.1802335972699297,0.1200988181823189,0.2403683763575405,Sí,Sintética
11,Aysén del General Carlos Ibáñez del Campo,114,General Carrera,11402,Río Ibáñez,2720,601.6688968509909,0.2212018003128643,0.1560571892139138,0.2863464114118148,Sí,Sintética
12,Magallanes y de la Antártica Chilena,121,Magallanes,12101,Punta Arenas,145984,14302.20597533638,0.09797105145314812,0.08307972992360847,0.1128623729826878,Sí,Directa y Sintética (Fay-Herriot)
12,Magallanes y de la Antártica Chilena,121,Magallanes,12102,Laguna Blanca,247,19.7943745174968,0.08013916808703159,0.03009036766411199,0.1301879685099512,Sí,Sintética
12,Magallanes y de la Antártica Chilena,121,Magallanes,12103,Río Verde,205,0.5516530554536645,0.002690990514408119,0,0.01963628310360183,Sí,Sintética
12,Magallanes y de la Antártica Chilena,121,Magallanes,12104,San Gregorio,649,46.93799882181292,0.07232357291496598,0.02794163147915388,0.1167055143507781,Sí,Sintética
12,Magallanes y de la Antártica Chilena,122,Antártica Chilena,12201,Cabo de Hornos,1964,176.4547807640259,0.08984459305703967,0.03862901823649213,0.1410601678775872,Sí,Sintética
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12301,Porvenir,7660,546.6718484471886,0.07136708204271391,0.04619203406941808,0.09654213001600975,Sí,Directa y Sintética (Fay-Herriot)
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12302,Primavera,672,23.44258210313187,0.03488479479632718,0,0.06997386686947826,Sí,Sintética
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12303,Timaukel,261,12.41461405984655,0.04756557111052318,0,0.0997562072922076,Sí,Sintética
12,Magallanes y de la Antártica Chilena,124,Última Esperanza,12401,Natales,24709,2993.19039958004,0.1211376583261176,0.099172107603331,0.1431032090489042,Sí,Directa y Sintética (Fay-Herriot)
12,Magallanes y de la Antártica Chilena,124,Última Esperanza,12402,Torres del Paine,1081,112.0136816545498,0.1036204270624883,0.05037371605917634,0.1568671380658002,Sí,Sintética
13,Metropolitana de Santiago,131,Santiago,13101,Santiago,547366,55680.85470235291,0.1017250883364201,0.07277394357631467,0.1306762330965255,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,90197,15847.56500146656,0.1756994689564681,0.1309972225198056,0.2204017153931307,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,139237,26391.85573788636,0.189546282510298,0.1445547698815481,0.2345377951390479,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,136237,21488.66344452487,0.1577300105296275,0.1177698528527867,0.1976901682064684,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,169555,34049.39498997616,0.200816224764685,0.1557566571617541,0.2458757923676158,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13106,Estación Central,222640,34595.63723350631,0.1553882376639701,0.1151927528670664,0.1955837224608739,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13107,Huechuraba,118805,13250.43582490779,0.1115309610278001,0.07510128726480533,0.1479606347907949,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13108,Independencia,154336,18023.47655233657,0.1167807676260663,0.08013272168152775,0.1534288135706049,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,101377,12374.60296148398,0.1220651919220728,0.08325276282006613,0.1608776210240795,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13110,La Florida,407437,48428.52638688507,0.1188613856544326,0.08482576381795234,0.1528970074909129,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13111,La Granja,118915,22367.05873574982,0.1880928287915723,0.1469366164828095,0.2292490411003352,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13112,La Pintana,188869,44008.06976391473,0.2330084331675115,0.1863703089311082,0.2796465574039148,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13113,La Reina,99001,5866.642012265695,0.05925841165509132,0.03035309984107855,0.08816372346910409,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13114,Las Condes,344516,9558.241536133602,0.02774396990599451,0.00828667130130058,0.04720126851068843,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13115,Lo Barnechea,131555,3618.2184866489,0.02750346612936718,0.006113154929800597,0.04889377732893377,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,100311,22079.25925256698,0.2201080564700479,0.1731520689264565,0.2670640440136394,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,101727,16583.14639804926,0.1630161746443841,0.1170462859315931,0.2089860633571752,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13118,Macul,138598,18777.80759990871,0.1354839723510347,0.1026001387060311,0.1683678059960383,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13119,Maipú,586963,70661.28741335028,0.1203845683856568,0.09052756152686381,0.1502415752444498,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,268328,15313.93390209166,0.05707169547006522,0.03076620916818104,0.0833771817719494,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,104033,21423.95156185289,0.2059341897460699,0.1569597230669237,0.254908656425216,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,273246,35605.48334651744,0.1303055976904234,0.09392387167106248,0.1666873237097843,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13123,Providencia,164397,1950.585319324144,0.01186509072138874,0,0.02592020705589691,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,262158,40475.26714781941,0.1543926454573937,0.1153804170939505,0.1934048738208368,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,277388,38092.28392790633,0.137324916463244,0.1012592829274,0.173390549999088,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,142124,17632.91304036088,0.1240671036585016,0.086503481542429,0.1616307257745743,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,197221,28683.83152771691,0.145440047092941,0.1085844049154726,0.1822956892704093,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13128,Renca,163158,30585.14375038238,0.1874572117234973,0.1482802573473863,0.2266341660996083,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,102988,14990.40966117518,0.1455549157297469,0.1072257593236267,0.1838840721358672,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,146622,15314.56727662984,0.1044493137225644,0.06983252393636757,0.1390661035087613,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,83351,16446.20974151081,0.1973126866085688,0.1515017023556671,0.2431236708614704,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,96890,785.4725726021924,0.008106848721252889,0,0.02303429174579187,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,669122,92515.4935953201,0.1382640140293102,0.1088139212121933,0.1677141068464271,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,33270,4264.655509441795,0.1281832133886924,0.08447221744573047,0.1718942093316543,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,19586,2769.729285546305,0.1414137284563619,0.1003374199660662,0.1824900369466577,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,198872,23342.06691799165,0.1173723144434191,0.07944624076684931,0.1552983881199889,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,144502,22854.3984990753,0.1581597382671195,0.1183606764990936,0.1979588000351454,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,22546,3095.658572009077,0.1373041147879481,0.0964805103080255,0.1781277192678706,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,349722,62245.46973262211,0.1779855706321653,0.1414099404223059,0.2145612008420247,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,134,Maipo,13402,Buin,118737,19545.26929921164,0.1646097619041381,0.1237364964350433,0.2054830273732329,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,30445,3442.240997325875,0.1130642469149573,0.07160540233111048,0.1545230914988041,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,134,Maipo,13404,Paine,88781,14015.41026719771,0.1578649741183103,0.1125473272934186,0.203182620943202,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,149501,32005.16626086418,0.214079947698438,0.1645204581035234,0.2636394372933527,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,7892,1831.379589770666,0.2320551938381482,0.1729829828178051,0.2911274048584914,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,38539,7568.113699837056,0.1963754560273244,0.1480462478354847,0.2447046642191641,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,15730,2873.211123072263,0.1826580497820892,0.1349760545278361,0.2303400450363424,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,12600,2799.688552164677,0.2221975041400538,0.1617243933632962,0.2826706149168113,Sí,Sintética
13,Metropolitana de Santiago,136,Talagante,13601,Talagante,85851,15360.19515371987,0.1789169043309905,0.1328999228146613,0.2249338858473197,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,136,Talagante,13602,El Monte,42437,8362.616226870334,0.1970595524393886,0.1508226269856448,0.2432964778931323,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,42589,6893.648868000187,0.1618645393881093,0.1169982390604329,0.2067308397157857,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,82494,12380.23772000354,0.1500744020171592,0.1111760197414369,0.1889727842928816,Sí,Directa y Sintética (Fay-Herriot)
13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,107380,16867.80799657706,0.1570851927414515,0.1185152766111203,0.1956551088717826,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14101,Valdivia,182507,32427.96955025686,0.177680689235245,0.1507227613330488,0.2046386171374412,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14102,Corral,5417,1369.871780504675,0.2528838435489524,0.2024427901761269,0.303324896921778,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14103,Lanco,18095,5280.670607087506,0.2918303734229072,0.24482109901929,0.3388396478265245,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14104,Los Lagos,20517,4825.603544102992,0.2352002507239358,0.192821942799661,0.2775785586482106,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14105,Máfil,7377,1738.621272900714,0.2356813437577218,0.1904533181172343,0.2809093693982093,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14106,Mariquina,24059,6286.639431036328,0.2613009448038708,0.2168933126064923,0.3057085770012493,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14107,Paillaco,20955,5500.14953220841,0.2624743274735581,0.2216145994701911,0.3033340554769251,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,141,Valdivia,14108,Panguipulli,36239,11705.41242062056,0.3230059444416392,0.2833503243398033,0.362661564543475,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,142,Ranco,14201,La Unión,39711,8739.354356769134,0.2200738927946698,0.1869201898791776,0.2532275957101621,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,142,Ranco,14202,Futrono,15180,3192.474264243659,0.2103079225456956,0.1684587966570566,0.2521570484343346,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,142,Ranco,14203,Lago Ranco,10271,3105.050211141208,0.3023123562594887,0.2474141603073858,0.3572105522115915,Sí,Directa y Sintética (Fay-Herriot)
14,Los Ríos,142,Ranco,14204,Río Bueno,32980,7872.168572789872,0.2386952265855025,0.20522378504987,0.2721666681211349,Sí,Directa y Sintética (Fay-Herriot)
15,Arica y Parinacota,151,Arica,15101,Arica,257875,54845.39841403853,0.2126821072769308,0.1887117810828436,0.236652433471018,Sí,Directa y Sintética (Fay-Herriot)
15,Arica y Parinacota,151,Arica,15102,Camarones,1246,387.8999489868337,0.3113161709364637,0.2226374318089985,0.3999949100639288,Sí,Sintética
15,Arica y Parinacota,152,Parinacota,15201,Putre,2177,650.9643633982204,0.2990190001829216,0.1974669166277008,0.4005710837381424,Sí,Sintética
15,Arica y Parinacota,152,Parinacota,15202,General Lagos,660,261.8206970253118,0.396698025795927,0.2454088980445151,0.547987153547339,Sí,Sintética
16,Ñuble,161,Diguillín,16101,Chillán,204572,40361.50971192416,0.1972973315601556,0.1758721244110136,0.2187225387092976,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16102,Bulnes,22755,5452.216870702609,0.2396052239377107,0.1927769410923582,0.2864335067830633,Sí,Directa y Sintética (Fay-Herriot)
